"FP0.6","TP0.6","FN0.6","TN0.6","FP0.7","TP0.7","FN0.7","TN0.7","FP0.8","TP0.8","FN0.8","TN0.8","FP0.9","TP0.9","FN0.9","TN0.9","FP0.62","TP0.62","FN0.62","TN0.62","FP0.72","TP0.72","FN0.72","TN0.72","FP0.82","TP0.82","FN0.82","TN0.82","FP0.92","TP0.92","FN0.92","TN0.92","FP0.63","TP0.63","FN0.63","TN0.63","FP0.73","TP0.73","FN0.73","TN0.73","FP0.83","TP0.83","FN0.83","TN0.83","FP0.93","TP0.93","FN0.93","TN0.93","FP0.64","TP0.64","FN0.64","TN0.64","FP0.74","TP0.74","FN0.74","TN0.74","FP0.84","TP0.84","FN0.84","TN0.84","FP0.94","TP0.94","FN0.94","TN0.94","FP0.65","TP0.65","FN0.65","TN0.65","FP0.75","TP0.75","FN0.75","TN0.75","FP0.85","TP0.85","FN0.85","TN0.85","FP0.95","TP0.95","FN0.95","TN0.95","S1","S2","S3","S4","S5"
0,1,4,75,0,1,4,75,0,1,4,75,0,1,4,75,2,5,0,73,2,5,0,73,1,5,0,74,1,5,0,74,4,4,1,71,4,4,1,71,4,4,1,71,3,4,1,72,2,5,0,73,1,5,0,74,0,5,0,75,0,5,0,75,52,4,1,23,42,4,1,33,38,4,1,37,33,3,2,42,0.515684248251988,0.604970486717366,0.687499660926395,0.626940618951768,0.369694342048764
4,4,1,71,3,4,1,72,0,4,1,75,0,4,1,75,0,5,0,75,0,4,1,75,0,4,1,75,0,4,1,75,73,5,0,2,73,5,0,2,73,5,0,2,73,5,0,2,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,43,5,0,32,38,5,0,37,31,4,1,44,21,4,1,54,0.274805344306747,0.671724966274402,0.753098829074188,0.652243103972998,0.405427143685822
3,4,1,72,2,4,1,73,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,74,5,0,1,74,5,0,1,74,5,0,1,74,5,0,1,1,5,0,74,0,5,0,75,0,5,0,75,0,5,0,75,66,4,1,9,60,4,1,15,48,3,2,27,43,3,2,32,0.338836680958716,0.684273313188598,0.858677350326045,0.651593476278474,0.372147434057067
7,4,1,68,2,4,1,73,1,4,1,74,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,30,4,1,45,23,4,1,52,18,4,1,57,4,4,1,71,0.34381585400703,0.654004026698405,0.748802078070722,0.645249866579447,0.419728089386804
1,3,2,74,1,3,2,74,0,3,2,75,0,3,2,75,2,4,1,73,2,4,1,73,0,4,1,75,0,4,1,75,4,4,1,71,3,4,1,72,2,4,1,73,1,4,1,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,28,3,2,47,23,3,2,52,16,3,2,59,1,3,2,74,0.308429826722509,0.698741876296874,0.789842327965467,0.67190691719545,0.380505944850768
2,3,2,73,0,3,2,75,0,3,2,75,0,3,2,75,1,3,2,74,1,3,2,74,0,3,2,75,0,3,2,75,2,3,2,73,2,3,2,73,2,3,2,73,2,3,2,73,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,68,4,1,7,61,4,1,14,50,4,1,25,42,4,1,33,0.260295777586258,0.741546091119484,0.799172177896028,0.670901333947658,0.413907135114038
1,4,1,74,0,4,1,75,0,4,1,75,0,4,1,75,2,4,1,73,1,4,1,74,1,4,1,74,0,4,1,75,70,5,0,5,69,5,0,6,68,5,0,7,68,5,0,7,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,39,3,2,36,36,3,2,39,33,3,2,42,14,3,2,61,0.302296591595834,0.635092312445246,0.752788043934207,0.624701445022931,0.385099508840389
4,4,1,71,3,4,1,72,2,4,1,73,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,0,4,1,75,72,5,0,3,72,5,0,3,72,5,0,3,72,5,0,3,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,33,4,1,42,26,4,1,49,11,4,1,64,2,4,1,73,0.313405924038176,0.661618716551072,0.90815823880982,0.637568044063744,0.426224496050359
1,4,1,74,1,4,1,74,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,74,5,0,1,74,5,0,1,73,5,0,2,73,5,0,2,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,28,4,1,47,20,3,2,55,7,3,2,68,0,3,2,75,0.299904872411697,0.67028845744332,0.831725172509188,0.629738435434501,0.42955552037231
5,4,1,70,3,4,1,72,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,0,4,1,75,3,4,1,72,2,4,1,73,2,4,1,73,2,4,1,73,1,5,0,74,1,5,0,74,0,5,0,75,0,5,0,75,61,4,1,14,50,4,1,25,45,4,1,30,43,4,1,32,0.274101668432112,0.647606896479236,0.812988397390926,0.635782392411247,0.391011375260648
2,4,1,73,1,4,1,74,0,4,1,75,0,3,2,75,2,4,1,73,1,4,1,74,0,4,1,75,0,4,1,75,2,4,1,73,2,4,1,73,1,4,1,74,0,4,1,75,1,5,0,74,0,5,0,75,0,5,0,75,0,5,0,75,60,4,1,15,50,4,1,25,41,3,2,34,34,3,2,41,0.401351679248663,0.65262404911958,0.800899495698072,0.642317572070095,0.412722286180291
0,1,4,75,0,1,4,75,0,1,4,75,0,1,4,75,1,5,0,74,1,5,0,74,0,5,0,75,0,5,0,75,2,4,1,73,2,4,1,73,2,4,1,73,2,3,2,73,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,2,4,1,73,2,4,1,73,2,4,1,73,0,4,1,75,0.56173161794306,0.69783961861217,0.821923027671939,0.697971058615842,0.509116881621255
1,4,1,74,1,4,1,74,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,2,3,2,73,2,3,2,73,2,3,2,73,2,3,2,73,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,18,4,1,57,12,4,1,63,6,3,2,69,2,3,2,73,0.383006054559974,0.724387821156467,0.7728412652604,0.706396428975577,0.46062445669987
2,4,1,73,1,4,1,74,1,4,1,74,0,3,2,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,2,4,1,73,2,4,1,73,2,4,1,73,1,4,1,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,48,3,2,27,38,3,2,37,33,3,2,42,27,3,2,48,0.337516559541472,0.656693615142479,0.751884202167304,0.657233784787692,0.403487335165865
4,4,1,71,1,4,1,74,0,4,1,75,0,4,1,75,0,4,1,75,0,4,1,75,0,4,1,75,0,4,1,75,73,5,0,2,73,5,0,2,73,5,0,2,73,5,0,2,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,65,4,1,10,64,4,1,11,54,4,1,21,40,4,1,35,0.280994123714807,0.701854928198281,0.791896893132605,0.654574983552502,0.426667109737451
6,4,1,69,1,4,1,74,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,3,4,1,72,2,4,1,73,1,4,1,74,1,4,1,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,28,4,1,47,23,4,1,52,12,4,1,63,3,4,1,72,0.320972102742219,0.672460798510353,0.797358407589716,0.677543045067054,0.456384051554506
1,4,1,74,1,4,1,74,0,4,1,75,0,4,1,75,1,4,1,74,0,4,1,75,0,4,1,75,0,4,1,75,73,5,0,2,73,5,0,2,72,5,0,3,72,5,0,3,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,67,4,1,8,61,4,1,14,50,4,1,25,43,3,2,32,0.34127685630753,0.705511918939867,0.721708562595851,0.642164956972042,0.406767849830382
4,4,1,71,2,4,1,73,1,4,1,74,0,3,2,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,4,5,0,71,3,5,0,72,1,5,0,74,0,4,1,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,47,4,1,28,37,4,1,38,32,4,1,43,32,4,1,43,0.27418666305054,0.683035895517113,0.728338136239299,0.6536874126174,0.439188212966834
1,4,1,74,1,4,1,74,0,4,1,75,0,4,1,75,2,4,1,73,2,4,1,73,1,4,1,74,1,4,1,74,74,5,0,1,74,5,0,1,74,5,0,1,74,5,0,1,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,54,5,0,21,45,4,1,30,41,4,1,34,37,3,2,38,0.407946504469908,0.690433182476248,0.878833361220536,0.649397144116777,0.441367832379448
5,4,1,70,3,4,1,72,1,3,2,74,0,3,2,75,2,4,1,73,2,4,1,73,1,4,1,74,0,3,2,75,74,5,0,1,74,5,0,1,74,5,0,1,74,5,0,1,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,31,3,2,44,29,3,2,46,26,3,2,49,9,3,2,66,0.336833555345373,0.683809524103146,0.752318846737236,0.635328535195531,0.419670518680629
0,2,3,75,0,2,3,75,0,2,3,75,0,1,4,75,2,4,1,73,0,4,1,75,0,4,1,75,0,4,1,75,2,4,1,73,1,4,1,74,1,4,1,74,0,4,1,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,20,3,2,55,15,3,2,60,6,3,2,69,1,2,3,74,0.404373559420037,0.692813457106948,0.750926683265096,0.635998877665544,0.46015758906223
0,2,3,75,0,2,3,75,0,2,3,75,0,2,3,75,3,4,1,72,2,4,1,73,1,4,1,74,1,4,1,74,1,5,0,74,0,5,0,75,0,4,1,75,0,4,1,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,61,5,0,14,58,5,0,17,52,5,0,23,41,5,0,34,0.513638476052452,0.671879483898282,0.732122499052287,0.63032732378476,0.395379301032517
0,4,1,75,0,4,1,75,0,4,1,75,0,3,2,75,1,4,1,74,1,4,1,74,0,4,1,75,0,4,1,75,2,4,1,73,0,4,1,75,0,4,1,75,0,4,1,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,47,4,1,28,38,4,1,37,35,4,1,40,26,4,1,49,0.495355229833135,0.669747017866593,0.762597113165575,0.63289984817147,0.456479147730318
1,4,1,74,0,4,1,75,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,3,4,1,72,1,4,1,74,1,4,1,74,1,4,1,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,62,5,0,13,57,5,0,18,45,5,0,30,41,3,2,34,0.285184726800881,0.687022845648355,0.833232320596475,0.667977111322068,0.384851577479323
3,4,1,72,2,4,1,73,2,3,2,73,0,3,2,75,3,4,1,72,3,4,1,72,1,4,1,74,1,4,1,74,3,4,1,72,3,4,1,72,3,4,1,72,3,4,1,72,1,5,0,74,0,5,0,75,0,5,0,75,0,5,0,75,58,4,1,17,50,4,1,25,44,4,1,31,40,3,2,35,0.334139963400939,0.656305054927893,0.783387331934735,0.655604063669835,0.406089550698935
1,2,3,74,1,2,3,74,0,2,3,75,0,2,3,75,2,5,0,73,1,5,0,74,0,4,1,75,0,4,1,75,3,3,2,72,3,3,2,72,3,3,2,72,2,3,2,73,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,7,1,4,68,7,1,4,68,6,1,4,69,3,1,4,72,0.491109507308211,0.688806625991265,0.77439744520174,0.612741349616034,0.518282391009663
1,4,1,74,1,4,1,74,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,0,4,1,75,2,3,2,73,2,3,2,73,2,3,2,73,2,3,2,73,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,58,5,0,17,55,5,0,20,41,5,0,34,38,5,0,37,0.342669792296201,0.626195744154852,0.796122093100283,0.628505523143883,0.4104819059571
7,3,2,68,3,3,2,72,1,3,2,74,0,3,2,75,2,3,2,73,2,3,2,73,2,3,2,73,1,3,2,74,5,3,2,70,4,3,2,71,4,3,2,71,1,3,2,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,63,4,1,12,59,4,1,16,54,4,1,21,41,4,1,34,0.292659232221205,0.71016459235896,0.767013933160978,0.677449427343749,0.398204174323577
2,4,1,73,1,4,1,74,0,4,1,75,0,4,1,75,0,4,1,75,0,4,1,75,0,4,1,75,0,4,1,75,1,5,0,74,1,5,0,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,52,4,1,23,39,4,1,36,33,4,1,42,29,3,2,46,0.360609775450759,0.685508248671219,0.77608557721664,0.64793601446216,0.420374080886275
4,5,0,71,2,4,1,73,1,4,1,74,0,4,1,75,1,5,0,74,1,5,0,74,1,5,0,74,0,5,0,75,5,4,1,70,2,4,1,73,1,4,1,74,1,4,1,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,24,4,1,51,20,4,1,55,10,3,2,65,1,3,2,74,0.328730792157621,0.662760057682483,0.672380952380952,0.652535936469383,0.415436497240944
2,4,1,73,1,4,1,74,0,4,1,75,0,3,2,75,1,4,1,74,1,4,1,74,1,4,1,74,1,3,2,74,1,4,1,74,1,4,1,74,0,4,1,75,0,4,1,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,49,4,1,26,44,4,1,31,42,4,1,33,38,3,2,37,0.341919837578171,0.707883125442854,0.692598063489751,0.664731770504995,0.435346454758639
4,4,1,71,2,4,1,73,0,4,1,75,0,4,1,75,3,4,1,72,1,4,1,74,1,4,1,74,0,4,1,75,3,4,1,72,3,4,1,72,2,4,1,73,2,4,1,73,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,27,3,2,48,24,3,2,51,15,3,2,60,2,2,3,73,0.322872406701535,0.742853378485042,0.725294802450398,0.640730973022569,0.402398173481567
6,3,2,69,2,3,2,73,1,3,2,74,0,3,2,75,1,3,2,74,1,3,2,74,1,3,2,74,1,3,2,74,5,3,2,70,4,3,2,71,3,2,3,72,3,2,3,72,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,49,4,1,26,44,4,1,31,41,2,3,34,32,2,3,43,0.333252442726693,0.683646389300008,0.70911425028216,0.638337689526657,0.41748524009009
3,4,1,72,1,4,1,74,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,4,4,1,71,4,4,1,71,3,4,1,72,2,4,1,73,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,52,5,0,23,48,5,0,27,44,5,0,31,36,3,2,39,0.295001350389914,0.675623266974587,0.800816932794553,0.636830345477796,0.375922263727141
0,4,1,75,0,4,1,75,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,0,4,1,75,0,4,1,75,0,4,1,75,0,4,1,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,31,3,2,44,29,3,2,46,16,3,2,59,1,3,2,74,0.307748944224969,0.674828433787317,0.702415489459409,0.662352550390056,0.459066861832384
3,4,1,72,0,4,1,75,0,4,1,75,0,4,1,75,0,5,0,75,0,4,1,75,0,4,1,75,0,4,1,75,2,4,1,73,0,4,1,75,0,4,1,75,0,4,1,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,53,4,1,22,47,4,1,28,38,4,1,37,33,4,1,42,0.292444490072948,0.674258959203972,0.707200992965504,0.670370062429282,0.391460133108684
1,3,2,74,1,3,2,74,1,3,2,74,0,3,2,75,3,4,1,72,2,4,1,73,2,4,1,73,0,4,1,75,74,5,0,1,74,5,0,1,74,5,0,1,74,5,0,1,1,5,0,74,0,5,0,75,0,5,0,75,0,5,0,75,28,4,1,47,22,4,1,53,7,4,1,68,2,4,1,73,0.418107476555134,0.669614005889217,0.861629998616299,0.637793433446892,0.471714549497839
0,3,2,75,0,3,2,75,0,3,2,75,0,2,3,75,1,4,1,74,1,4,1,74,1,4,1,74,1,3,2,74,3,4,1,72,3,3,2,72,3,3,2,72,2,3,2,73,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,64,5,0,11,59,5,0,16,48,5,0,27,45,4,1,30,0.43008463784087,0.697925531258865,0.816024567166212,0.665501846140754,0.410066095233457
3,4,1,72,2,4,1,73,1,4,1,74,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,2,5,0,73,1,4,1,74,0,4,1,75,0,4,1,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,31,4,1,44,26,4,1,49,17,4,1,58,2,4,1,73,0.429070750833776,0.681591759768115,0.774578694364964,0.663466877564216,0.491608470541327
0,1,4,75,0,1,4,75,0,1,4,75,0,1,4,75,1,5,0,74,0,5,0,75,0,5,0,75,0,5,0,75,1,5,0,74,1,5,0,74,1,5,0,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,0,4,1,75,0,4,1,75,0,4,1,75,0,4,1,75,0.934840757952684,0.652083158742631,0.828817177730655,0.659737936744186,0.524242972019295
0,1,4,75,0,1,4,75,0,1,4,75,0,1,4,75,2,4,1,73,1,4,1,74,0,4,1,75,0,4,1,75,74,5,0,1,74,5,0,1,74,5,0,1,73,5,0,2,1,5,0,74,0,5,0,75,0,5,0,75,0,5,0,75,25,3,2,50,21,3,2,54,10,3,2,65,2,3,2,73,0.575384143522339,0.69952202395533,0.81587045053712,0.62308981271929,0.439053331509811
2,4,1,73,2,4,1,73,1,4,1,74,0,4,1,75,0,5,0,75,0,4,1,75,0,4,1,75,0,4,1,75,3,4,1,72,2,4,1,73,2,4,1,73,1,3,2,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,42,4,1,33,33,4,1,42,29,4,1,46,25,4,1,50,0.31121634116461,0.64439032585031,0.749134811188937,0.628797228747469,0.459618065156487
0,1,4,75,0,1,4,75,0,1,4,75,0,1,4,75,1,5,0,74,1,5,0,74,0,5,0,75,0,5,0,75,70,5,0,5,69,5,0,6,69,5,0,6,69,5,0,6,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,52,4,1,23,44,4,1,31,43,4,1,32,39,3,2,36,0.538121516396277,0.664423246180754,0.751603657672967,0.637136745327239,0.473933947487065
2,4,1,73,2,4,1,73,0,3,2,75,0,3,2,75,2,4,1,73,2,4,1,73,2,4,1,73,2,4,1,73,6,2,3,69,6,2,3,69,6,2,3,69,4,2,3,71,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,20,3,2,55,12,3,2,63,3,3,2,72,1,2,3,74,0.302460957307293,0.729126775036487,0.781122608932001,0.696269885131098,0.470344366168423
2,4,1,73,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,4,4,1,71,2,4,1,73,1,4,1,74,0,4,1,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,30,4,1,45,27,4,1,48,14,4,1,61,3,4,1,72,0.332965157648712,0.682253083240137,0.762340537244067,0.650694904854475,0.451608913140484
1,4,1,74,0,4,1,75,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,2,4,1,73,2,4,1,73,1,4,1,74,1,4,1,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,24,5,0,51,20,4,1,55,14,3,2,61,2,3,2,73,0.263191795837267,0.673812168876954,0.720810954507295,0.664046624407503,0.437507790691009
7,4,1,68,0,4,1,75,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,2,4,1,73,2,4,1,73,1,4,1,74,0,4,1,75,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,56,4,1,19,45,4,1,30,41,4,1,34,36,4,1,39,0.291579992118636,0.686989250622555,0.797771745501737,0.680166782328263,0.396874732973038
1,4,1,74,0,4,1,75,0,3,2,75,0,3,2,75,0,4,1,75,0,4,1,75,0,4,1,75,0,3,2,75,2,3,2,73,2,3,2,73,2,3,2,73,1,3,2,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,17,4,1,58,7,3,2,68,4,3,2,71,2,3,2,73,0.339841813006261,0.667498638216615,0.743533432508958,0.643179454642882,0.436648130589049
1,4,1,74,0,4,1,75,0,4,1,75,0,4,1,75,1,4,1,74,1,4,1,74,1,4,1,74,1,4,1,74,73,5,0,2,73,5,0,2,72,5,0,3,72,5,0,3,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,51,5,0,24,42,5,0,33,37,5,0,38,31,3,2,44,0.297865222819048,0.672628654203217,0.763626393688165,0.622058106220476,0.390774527930721
3,3,2,72,0,3,2,75,0,3,2,75,0,3,2,75,1,4,1,74,1,4,1,74,0,4,1,75,0,4,1,75,2,3,2,73,2,3,2,73,2,3,2,73,1,3,2,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,59,4,1,16,52,4,1,23,43,4,1,32,39,3,2,36,0.374682370558016,0.684693315230319,0.831592071868225,0.626158082859249,0.405045274826039
5,5,0,70,3,5,0,72,1,4,1,74,1,3,2,74,2,5,0,73,2,5,0,73,0,5,0,75,0,5,0,75,3,3,2,72,3,3,2,72,2,3,2,73,2,3,2,73,1,5,0,74,1,5,0,74,0,5,0,75,0,5,0,75,49,5,0,26,43,5,0,32,35,5,0,40,29,4,1,46,0.349456552397768,0.659673435304249,0.802580329725201,0.66154905314917,0.391173228418279
4,4,1,71,1,4,1,74,1,4,1,74,0,4,1,75,2,4,1,73,2,4,1,73,2,4,1,73,1,4,1,74,2,4,1,73,1,4,1,74,1,4,1,74,1,4,1,74,0,5,0,75,0,5,0,75,0,5,0,75,0,5,0,75,3,4,1,72,1,4,1,74,0,4,1,75,0,4,1,75,0.389861826922249,0.639591374988156,0.76915770910647,0.630302286634591,0.532289233731042
